Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2007","2007","1000 No","1190676.021","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2007","2007","1000 No","826881.86","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2007","2007","1000 No","352799.379","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2008","2008","1000 No","1207930.964","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2008","2008","1000 No","835058.767","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2008","2008","1000 No","362088.139","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2009","2009","1000 No","1225524.753","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2009","2009","1000 No","842864.409","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2009","2009","1000 No","371405.723","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2010","2010","1000 No","1243481.564","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2010","2010","1000 No","850236.137","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 No","380744.554","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2011","2011","1000 No","1261224.954","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2011","2011","1000 No","857153.804","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2011","2011","1000 No","390082.225","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2012","2012","1000 No","1278674.502","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2012","2012","1000 No","863513.505","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2012","2012","1000 No","399552.347","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2013","2013","1000 No","1295829.511","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2013","2013","1000 No","869387.533","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2013","2013","1000 No","409174.674","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2014","2014","1000 No","1312277.191","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2014","2014","1000 No","874857.621","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 No","419001.673","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2015","2015","1000 No","1328024.498","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2015","2015","1000 No","879984.521","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 No","429069.459","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2016","2016","1000 No","1343944.296","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2016","2016","1000 No","884779.655","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 No","439391.699","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2017","2017","1000 No","1359657.4","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2017","2017","1000 No","889216.746","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 No","449963.381","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2018","2018","1000 No","1374659.064","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2018","2018","1000 No","893272.09","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 No","460779.764","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2019","2019","1000 No","1389030.312","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2019","2019","1000 No","896909.218","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 No","471828.295","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2020","2020","1000 No","1402617.695","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2020","2020","1000 No","900099.113","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 No","483098.64","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","1414203.896","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2021","2021","1000 No","902833.076","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 No","494589.933","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","1425423.212","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2022","2022","1000 No","905110.427","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2022","2022","1000 No","506304.869","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1438069.596","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","906919.359","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","518239.122","X","Chiffre de source externe",""
